time,open,high,low,close,"IN10Y, TVC: Open","IN10Y, TVC: High","IN10Y, TVC: Low","IN10Y, TVC: Close",Volume,Volume MA
1570419900,11196.2,11233.85,11112.65,11126.4,6.69299984,6.69299984,6.65999985,6.66900015,NaN,NaN
1570592700,11152.95,11321.6,11090.15,11313.3,6.65899992,6.66599989,6.63600016,6.65500021,NaN,NaN
1570679100,11280.5,11293.35,11208.55,11234.55,6.65999985,6.68400002,6.65999985,6.6789999,NaN,NaN
1570765500,11257.7,11362.9,11189.4,11305.05,6.70300007,6.73099995,6.69799995,6.72700024,NaN,NaN
1571024700,11335.9,11420.45,11290.05,11341.15,6.73699999,6.73899984,6.67000008,6.67000008,NaN,NaN
1571111100,11360.85,11462.35,11342.1,11428.3,6.69700003,6.69700003,6.65100002,6.65999985,NaN,NaN
1571197500,11464.95,11481.05,11411.1,11464,6.66900015,6.77349997,6.6420002,6.76949978,NaN,NaN
1571283900,11466.3,11599.1,11439.65,11586.35,6.76749992,6.83249998,6.7505002,6.81349993,NaN,NaN
1571370300,11580.3,11684.7,11553.15,11661.85,6.81449986,6.81899977,6.8039999,6.80550003,NaN,NaN
1571715900,11657.15,11714.35,11573.65,11588.35,6.82649994,6.82649994,6.80550003,6.81449986,NaN,NaN
1571802300,11596.2,11651.6,11554.4,11604.1,6.80950022,6.80950022,6.7874999,6.79150009,NaN,NaN
1571888700,11661.65,11679.6,11534.65,11582.6,6.81150007,6.82299995,6.78999996,6.79150009,NaN,NaN
1571975100,11646.15,11646.9,11490.75,11583.9,6.79449987,6.80100012,6.77549982,6.78350019,NaN,NaN
1572179400,11662.25,11672.4,11604.6,11627.15,NaN,NaN,NaN,NaN,NaN,NaN
1572320700,11643.95,11809.4,11627.35,11786.85,6.81150007,6.81150007,6.79099989,6.79250002,NaN,NaN
1572407100,11883.9,11883.95,11784.45,11844.1,6.78350019,6.78900003,6.77250004,6.77750015,NaN,NaN
1572493500,11890.45,11945,11855.1,11877.45,6.77050018,6.78249979,6.75500011,6.75500011,NaN,NaN
1572579900,11886.6,11918.3,11843.35,11890.6,6.53649998,6.55350018,6.52050018,6.54850006,NaN,NaN
1572839100,11928.9,11989.15,11905.35,11941.3,6.5619998,6.58050013,6.55499983,6.57600021,NaN,NaN
1572925500,11974.6,11978.95,11861.9,11917.2,6.58900023,6.63549995,6.51000023,6.51399994,NaN,NaN
1573011900,11911.5,12002.9,11850.25,11966.05,6.52099991,6.52099991,6.48400021,6.48600006,NaN,NaN
1573098300,12021.1,12021.4,11946.85,12012.05,6.47300005,6.50600004,6.47300005,6.50199986,NaN,NaN
1573184700,11987.15,12034.15,11888.75,11908.15,6.53900003,6.5539999,6.52400017,6.5539999,NaN,NaN
1573443900,11879.2,11932.65,11853.95,11913.45,6.54400015,6.57399988,6.54400015,6.56099987,NaN,NaN
1573616700,11908.3,11946.8,11823.2,11840.45,6.5539999,6.5539999,6.52600002,6.52799988,NaN,NaN
1573703100,11858.75,11895.65,11802.65,11872.1,6.52600002,6.52600002,6.50500011,6.51499987,NaN,NaN
1573789500,11904.2,11973.65,11879.25,11895.45,6.52600002,6.52600002,6.50699997,6.51900005,NaN,NaN
1574048700,11915.15,11946.2,11867.6,11884.5,6.52600002,6.53000021,6.47599983,6.47700024,NaN,NaN
1574135100,11919.45,11958.85,11881.75,11940.1,6.47599983,6.48099995,6.46600008,6.47300005,NaN,NaN
1574221500,12004.75,12038.6,11966.05,11999.1,6.46400023,6.47300005,6.454,6.45800018,NaN,NaN
1574307900,12025.65,12028.2,11956.9,11968.4,6.46600008,6.50600004,6.44899988,6.50500011,NaN,NaN
1574394300,11967.3,11968.1,11883.5,11914.4,6.51200008,6.52400017,6.48899984,6.49499989,NaN,NaN
1574653500,11922.45,12084.5,11919.75,12073.75,6.50600004,6.50600004,6.46099997,6.46799994,NaN,NaN
1574739900,12110.2,12132.45,12006.35,12037.7,6.46999979,6.48899984,6.46299982,6.47800016,NaN,NaN
1574826300,12068.5,12114.9,12055.15,12100.7,6.48199987,6.49399996,6.46700001,6.46700001,NaN,NaN
1574912700,12132.1,12158.8,12099.95,12151.15,6.46199989,6.46299982,6.44199991,6.45300007,NaN,NaN
1574999100,12146.2,12147.4,12017.4,12056.05,6.45499992,6.47399998,6.44899988,6.46000004,NaN,NaN
1575258300,12137.05,12137.15,12023.7,12048.2,6.46199989,6.49399996,6.45200014,6.48400021,NaN,NaN
1575344700,12067.65,12068.6,11956.4,11994.2,6.48500013,6.49499989,6.46199989,6.46199989,NaN,NaN
1575431100,11969.95,12054.7,11935.3,12043.2,6.44999981,6.46799994,6.44799995,6.46199989,NaN,NaN
1575517500,12071.25,12081.2,11998.75,12018.4,6.46400023,6.61399984,6.454,6.6079998,NaN,NaN
1575603900,12047.35,12057.05,11888.85,11921.5,6.61100006,6.66800022,6.60200024,6.66099977,NaN,NaN
1575863100,11939.1,11981.95,11888.05,11937.5,6.69000006,6.69000006,6.65799999,6.65899992,NaN,NaN
1575949500,11950.5,11953.2,11844.7,11856.8,6.66499996,6.72300005,6.64300013,6.70300007,NaN,NaN
1576035900,11867.35,11923.2,11832.3,11910.15,6.71000004,6.76000023,6.6869998,6.76000023,NaN,NaN
1576122300,11944.3,12005.5,11934,11971.8,6.75299978,6.79099989,6.74100018,6.76999998,NaN,NaN
1576208700,12026.4,12098.85,12023.6,12086.7,6.82200003,6.83699989,6.76399994,6.78200006,NaN,NaN
1576467900,12131.35,12134.65,12046.3,12053.95,6.76399994,6.79799986,6.75899982,6.79400015,NaN,NaN
1576554300,12082.45,12182.75,12070.35,12165,6.80100012,6.80100012,6.74399996,6.74399996,NaN,NaN
1576640700,12197,12237.7,12163.45,12221.65,6.74900007,6.75899982,6.69299984,6.70499992,NaN,NaN
1576727100,12223.4,12268.35,12191.15,12259.7,6.73099995,6.74800014,6.704,6.74599981,NaN,NaN
1576813500,12266.45,12293.9,12252.75,12271.8,6.62099981,6.62599993,6.55499983,6.59800005,NaN,NaN
1577072700,12235.45,12287.15,12213.25,12262.75,6.60900021,6.60900021,6.55200005,6.5619998,NaN,NaN
1577159100,12269.25,12283.7,12202.1,12214.55,6.55700016,6.59299994,6.5539999,6.5710001,NaN,NaN
1577331900,12211.85,12221.55,12118.85,12126.55,6.59299994,6.59499979,6.57200003,6.57600021,NaN,NaN
1577418300,12172.9,12258.45,12157.9,12245.8,6.50899982,6.51599979,6.5,6.5,NaN,NaN
1577677500,12274.9,12286.45,12213.8,12255.85,6.50600004,6.54699993,6.50199986,6.54400015,NaN,NaN
1577763900,12247.1,12247.1,12151.8,12168.45,6.54199982,6.55900002,6.53200006,6.5539999,NaN,NaN
1577850300,12202.15,12222.2,12165.3,12182.5,6.54799986,6.54799986,6.50099993,6.50099993,NaN,NaN
1577936700,12198.55,12289.9,12195.25,12282.2,6.49800014,6.51200008,6.48899984,6.50199986,NaN,NaN
1578023100,12261.1,12265.6,12191.35,12226.65,6.49399996,6.51999998,6.48500013,6.51000023,NaN,NaN
1578282300,12170.6,12179.1,11974.2,11993.05,6.53100014,6.56699991,6.53100014,6.56500006,NaN,NaN
1578368700,12079.1,12152.15,12005.35,12052.95,6.55700016,6.5630002,6.52799988,6.55000019,NaN,NaN
1578455100,11939.1,12044.95,11929.6,12025.35,6.57800007,6.57800007,6.54400015,6.55700016,NaN,NaN
1578541500,12153.15,12224.05,12132.55,12215.9,6.52600002,6.5539999,6.51999998,6.52400017,NaN,NaN
1578627900,12271,12311.2,12213.2,12256.8,6.58300018,6.59499979,6.57600021,6.58500004,NaN,NaN
1578887100,12296.7,12337.75,12285.8,12329.55,6.58799982,6.62099981,6.58099985,6.59200001,NaN,NaN
1578973500,12333.1,12374.25,12308.7,12362.3,6.6869998,6.6869998,6.64799976,6.66200018,NaN,NaN
1579059900,12349.4,12355.15,12278.75,12343.3,6.65999985,6.66499996,6.62300014,6.62300014,NaN,NaN
1579146300,12347.1,12389.05,12315.8,12355.5,6.61199999,6.64300013,6.59800005,6.59800005,NaN,NaN
1579232700,12328.4,12385.45,12321.4,12352.35,6.60099983,6.62599993,6.60099983,6.62200022,NaN,NaN
1579491900,12430.5,12430.5,12216.9,12224.55,6.63000011,6.64699984,6.625,6.63899994,NaN,NaN
1579578300,12195.3,12230.05,12162.3,12169.85,6.62900019,6.64400005,6.61800003,6.6329999,NaN,NaN
1579664700,12218.35,12225.05,12087.9,12106.9,6.62900019,6.64300013,6.62699986,6.63500023,NaN,NaN
1579751100,12123.75,12189,12094.1,12180.35,6.62300014,6.63199997,6.59399986,6.59600019,NaN,NaN
1579837500,12174.55,12272.15,12149.65,12248.25,6.59899998,6.60200024,6.56899977,6.57800007,NaN,NaN
1580096700,12197.1,12216.6,12107,12119,6.54899979,6.57200003,6.54699993,6.55100012,NaN,NaN
1580183100,12148.1,12163.55,12024.5,12055.8,6.54899979,6.58099985,6.54899979,6.57499981,NaN,NaN
1580269500,12114.9,12169.6,12103.8,12129.5,6.59000015,6.59399986,6.5630002,6.56799984,NaN,NaN
1580355900,12147.75,12150.3,12010.6,12035.8,6.55299997,6.56500006,6.55299997,6.55800009,NaN,NaN
1580442300,12100.4,12103.55,11945.85,11962.1,6.57700014,6.5999999,6.57499981,6.59899998,NaN,NaN
1580528700,11939,12017.35,11633.3,11661.85,NaN,NaN,NaN,NaN,NaN,NaN
1580701500,11627.45,11749.85,11614.5,11707.9,6.50899982,6.51999998,6.49700022,6.50299978,NaN,NaN
1580787900,11786.25,11986.15,11783.4,11979.65,6.49399996,6.51000023,6.48799992,6.50400019,NaN,NaN
1580874300,12005.85,12098.15,11953.35,12089.15,6.51200008,6.51900005,6.49700022,6.50500011,NaN,NaN
1580960700,12120,12160.6,12084.65,12137.95,6.51300001,6.51300001,6.4460001,6.4460001,NaN,NaN
1581047100,12151.15,12154.7,12073.95,12098.35,6.43100023,6.44299984,6.40899992,6.43900013,NaN,NaN
1581306300,12102.35,12103.55,11990.75,12031.5,6.429,6.446,6.421,6.44,NaN,NaN
1581392700,12108.4,12172.3,12099,12107.9,6.447,6.469,6.433,6.464,NaN,NaN
1581479100,12151,12231.75,12144.3,12201.2,6.477,6.484,6.471,6.473,NaN,NaN
1581565500,12219.55,12225.65,12139.8,12174.65,6.488,6.488,6.423,6.423,NaN,NaN
1581651900,12190.15,12246.7,12091.2,12113.45,6.43,6.431,6.367,6.369,NaN,NaN
1581911100,12131.8,12159.6,12037,12045.8,6.346,6.391,6.346,6.387,NaN,NaN
1581997500,12028.25,12030.75,11908.05,11992.5,6.385,6.408,6.379,6.384,NaN,NaN
1582083900,12090.6,12134.7,12042.1,12125.9,NaN,NaN,NaN,NaN,NaN,NaN
1582170300,12119,12152,12071.45,12080.85,6.392,6.423,6.38,6.422,NaN,NaN
1582515900,12012.55,12012.55,11813.4,11829.4,6.384,6.387,6.339,6.367,NaN,NaN
1582602300,11877.5,11883.05,11779.9,11797.9,6.372,6.388,6.35,6.369,NaN,NaN
1582688700,11738.55,11783.25,11639.6,11678.5,6.342,6.348,6.326,6.346,NaN,NaN
1582775100,11661.25,11663.85,11536.7,11633.3,6.331,6.389,6.33,6.378,NaN,NaN
1582861500,11382,11384.8,11175.05,11201.75,6.356,6.404,6.356,6.371,NaN,NaN
1583120700,11387.35,11433,11036.25,11132.75,6.343,6.362,6.334,6.346,NaN,NaN
1583207100,11217.55,11342.25,11152.55,11303.3,6.369,6.38,6.342,6.342,NaN,NaN
1583293500,11351.35,11356.6,11082.15,11251,6.267,6.294,6.214,6.226,NaN,NaN
1583379900,11306.05,11389.5,11244.6,11269,6.239,6.263,6.227,6.239,NaN,NaN
1583466300,10942.65,11035.1,10827.4,10989.45,6.183,6.189,6.148,6.185,NaN,NaN
1583725500,10742.05,10751.55,10294.45,10451.45,6.094,6.094,5.995,6.066,NaN,NaN
1583898300,10334.3,10545.1,10334,10458.4,6.1,6.159,6.1,6.125,NaN,NaN
1583984700,10039.95,10040.75,9508,9590.1504,6.135,6.236,6.135,6.236,NaN,NaN
1584071100,9107.5996,10159.4,8555.1504,9955.2002,6.273,6.355,6.273,6.322,NaN,NaN
1584330300,9587.7998,9602.2002,9165.0996,9197.4004,6.239,6.252,6.123,6.208,NaN,NaN
1584416700,9285.4004,9403.7998,8915.5996,8967.0498,6.299,6.299,6.209,6.265,NaN,NaN
1584503100,9088.4502,9127.5498,8407.0498,8468.7998,6.336,6.343,6.232,6.296,NaN,NaN
1584589500,8063.2998,8575.4502,7832.5498,8263.4502,6.372,6.449,6.336,6.41,NaN,NaN
1584675900,8284.4502,8883,8178.2002,8745.4502,6.407,6.407,6.216,6.259,NaN,NaN
1584935100,7945.7002,8159.25,7583.6001,7610.25,6.301,6.391,6.252,6.379,NaN,NaN
1585021500,7848.2998,8036.9502,7511.1001,7801.0498,6.377,6.377,6.294,6.304,NaN,NaN
1585107900,7735.1499,8376.75,7714.75,8317.8496,NaN,NaN,NaN,NaN,NaN,NaN
1585194300,8451,8749.0498,8304.9004,8641.4502,6.379,6.379,6.215,6.225,NaN,NaN
1585280700,8949.0996,9038.9004,8522.9004,8660.25,6.183,6.183,6.004,6.144,NaN,NaN
1585539900,8385.9502,8576,8244,8281.0996,6.19,6.213,6.139,6.209,NaN,NaN
1585626300,8529.3496,8678.2998,8358,8597.75,6.21,6.21,6.079,6.138,NaN,NaN
1585712700,8584.0996,8588.0996,8198.3496,8253.7998,NaN,NaN,NaN,NaN,NaN,NaN
1585885500,8356.5498,8356.5498,8055.7998,8083.7998,6.287,6.315,6.266,6.306,NaN,NaN
1586231100,8446.2998,8819.4004,8360.9502,8792.2002,6.358,6.42,6.356,6.414,NaN,NaN
1586317500,8688.9004,9131.7002,8653.9004,8748.75,6.45,6.456,6.42,6.441,NaN,NaN
1586403900,8973.0498,9128.3496,8904.5498,9111.9004,6.471,6.504,6.466,6.49,NaN,NaN
1586749500,9103.9502,9112.0498,8912.4004,8993.8496,6.471,6.5,6.471,6.495,NaN,NaN
1586922300,9196.4004,9261.2002,8874.0996,8925.2998,6.49,6.49,6.425,6.425,NaN,NaN
1587008700,8851.25,9053.75,8821.9004,8992.7998,6.447,6.447,6.427,6.44,NaN,NaN
1587095100,9323.4502,9324,9091.3496,9266.75,6.376,6.419,6.298,6.347,NaN,NaN
1587354300,9390.2002,9390.8496,9230.7998,9261.8496,6.293,6.293,6.181,6.209,NaN,NaN
1587440700,9016.9502,9044.4004,8909.4004,8981.4502,6.237,6.237,6.183,6.212,NaN,NaN
1587527100,9026.75,9209.75,8946.25,9187.2998,6.21,6.243,6.201,6.224,NaN,NaN
1587613500,9232.3496,9343.5996,9170.1504,9313.9004,6.215,6.215,6.015,6.06,NaN,NaN
1587699900,9163.9004,9296.9004,9141.2998,9154.4004,6.092,6.172,6.083,6.167,NaN,NaN
1587959100,9259.7002,9377.0996,9250.3496,9282.2998,6.202,6.202,6.126,6.153,NaN,NaN
1588045500,9389.7998,9404.4004,9260,9380.9004,6.165,6.165,6.104,6.137,NaN,NaN
1588131900,9408.5996,9599.8496,9392.3496,9553.3496,6.125,6.147,6.113,6.125,NaN,NaN
1588218300,9753.5,9889.0498,9731.5,9859.9004,6.141,6.141,6.11,6.11,NaN,NaN
1588563900,9533.5,9533.5,9266.9502,9293.5,6.138,6.14,6.067,6.084,NaN,NaN
1588650300,9429.4004,9450.9004,9190.75,9205.5996,6.11,6.11,6.067,6.073,NaN,NaN
1588736700,9226.7998,9346.9004,9116.5,9270.9004,6.061,6.061,6.028,6.028,NaN,NaN
1588823100,9234.0498,9277.8496,9175.9004,9199.0498,NaN,NaN,NaN,NaN,NaN,NaN
1588909500,9376.9502,9382.6504,9238.2002,9251.5,6.013,6.047,5.966,5.967,NaN,NaN
1589168700,9348.1504,9439.9004,9219.9502,9239.2002,6.234,6.25,6.156,6.167,NaN,NaN
1589255100,9168.8496,9240.8496,9043.9502,9196.5498,6.207,6.207,6.144,6.163,NaN,NaN
1589341500,9584.2002,9584.5,9351.0996,9383.5498,6.243,6.243,6.089,6.095,NaN,NaN
1589427900,9213.9502,9281.0996,9119.75,9142.75,6.08,6.08,5.993,6.056,NaN,NaN
1589514300,9182.4004,9182.4004,9050,9136.8496,6.123,6.123,6.031,6.081,NaN,NaN
1589773500,9158.2998,9158.2998,8806.75,8823.25,6.102,6.102,6.045,6.05,NaN,NaN
1589859900,8961.7002,9030.3496,8855.2998,8879.0996,6.067,6.067,6.026,6.035,NaN,NaN
1589946300,8889.1504,9093.7998,8875.3496,9066.5498,6.038,6.047,6.024,6.041,NaN,NaN
1590032700,9079.4502,9178.5498,9056.0996,9106.25,6.07,6.07,6.029,6.034,NaN,NaN
1590119100,9067.9004,9149.5996,8968.5498,9039.25,5.99,5.99,5.879,5.961,NaN,NaN
1590464700,9099.75,9161.6504,8996.6504,9029.0498,5.99,5.994,5.949,5.975,NaN,NaN
1590551100,9082.2002,9334,9004.25,9314.9502,6.001,6.001,5.966,5.984,NaN,NaN
1590637500,9364.9502,9511.25,9336.5,9490.0996,5.995,5.995,5.98,5.99,NaN,NaN
1590723900,9422.2002,9598.8496,9376.9004,9580.2998,5.99,6.027,5.978,6.013,NaN,NaN
1590983100,9726.8496,9931.5996,9706.9502,9826.1504,6.055,6.055,6.021,6.042,NaN,NaN
1591069500,9880.8496,9995.5996,9824.0498,9979.0996,6.089,6.089,5.998,5.998,NaN,NaN
1591155900,10108.3,10176.2,10035.55,10061.55,6.01,6.031,5.998,6.031,NaN,NaN
1591242300,10054.25,10123.85,9944.25,10029.1,5.839,5.839,5.796,5.796,NaN,NaN
1591328700,10093.8,10177.8,10040.75,10142.15,5.827,5.846,5.821,5.821,NaN,NaN
1591587900,10326.75,10328.5,10120.25,10167.45,5.855,5.855,5.804,5.807,NaN,NaN
1591674300,10181.15,10291.15,10021.45,10046.65,5.787,5.791,5.775,5.775,NaN,NaN
1591760700,10072.6,10148.75,10036.85,10116.15,5.779,5.779,5.768,5.772,NaN,NaN
1591847100,10094.1,10112.05,9885.0498,9902,5.775,5.788,5.755,5.781,NaN,NaN
1591933500,9544.9502,9996.0498,9544.3496,9972.9004,5.784,5.801,5.772,5.796,NaN,NaN
1592192700,9919.3496,9943.3496,9726.3496,9813.7002,5.835,5.835,5.784,5.792,NaN,NaN
1592279100,10014.8,10046.15,9728.5,9914,5.828,5.862,5.799,5.846,NaN,NaN
1592365500,9876.7002,10003.6,9833.7998,9881.1504,5.861,5.861,5.834,5.835,NaN,NaN
1592451900,9863.25,10111.2,9845.0498,10091.65,5.855,5.855,5.818,5.822,NaN,NaN
1592538300,10119,10272.4,10072.65,10244.4,5.842,5.855,5.828,5.849,NaN,NaN
1592797500,10318.75,10393.65,10277.6,10311.2,5.862,5.886,5.835,5.877,NaN,NaN
1592883900,10347.95,10484.7,10301.75,10471,5.915,5.915,5.88,5.903,NaN,NaN
1592970300,10529.25,10553.15,10281.95,10305.3,5.937,5.937,5.885,5.918,NaN,NaN
1593056700,10235.55,10361.8,10194.5,10288.9,5.936,5.936,5.891,5.891,NaN,NaN
1593143100,10378.9,10409.85,10311.25,10383,5.917,5.921,5.883,5.913,NaN,NaN
1593402300,10311.95,10337.95,10223.6,10312.4,5.938,5.938,5.892,5.903,NaN,NaN
1593488700,10382.6,10401.05,10267.35,10302.1,5.924,5.924,5.875,5.888,NaN,NaN
1593575100,10323.8,10447.05,10299.6,10430.05,5.907,5.907,5.822,5.838,NaN,NaN
1593661500,10493.05,10598.2,10485.55,10551.7,5.848,5.848,5.821,5.841,NaN,NaN
1593747900,10614.95,10631.3,10562.65,10607.35,5.853,5.873,5.845,5.845,NaN,NaN
1594007100,10723.85,10811.4,10695.1,10763.65,5.851,5.851,5.825,5.836,NaN,NaN
1594093500,10802.85,10813.8,10689.7,10799.65,5.836,5.846,5.792,5.792,NaN,NaN
1594179900,10818.65,10847.85,10676.55,10705.75,5.802,5.802,5.76,5.778,NaN,NaN
1594266300,10755.55,10836.85,10733,10813.45,5.764,5.794,5.764,5.772,NaN,NaN
1594352700,10764.1,10819.4,10713,10768.05,5.775,5.775,5.747,5.76,NaN,NaN
1594611900,10851.85,10894.05,10756.05,10802.7,5.78,5.787,5.77,5.786,NaN,NaN
1594698300,10750.85,10755.65,10562.9,10607.35,5.822,5.847,5.796,5.825,NaN,NaN
1594784700,10701,10827.45,10577.75,10618.2,5.836,5.836,5.814,5.815,NaN,NaN
1594871100,10706.2,10755.3,10595.2,10739.95,5.828,5.828,5.808,5.813,NaN,NaN
1594957500,10752,10933.45,10749.65,10901.7,5.822,5.829,5.795,5.805,NaN,NaN
1595216700,10999.45,11037.9,10953,11022.2,5.812,5.818,5.794,5.799,NaN,NaN
1595303100,11126.1,11179.55,11113.25,11162.25,5.814,5.833,5.795,5.829,NaN,NaN
1595389500,11231.2,11238.1,11056.55,11132.6,5.841,5.841,5.814,5.814,NaN,NaN
1595475900,11135,11239.8,11103.15,11215.45,5.825,5.825,5.805,5.805,NaN,NaN
1595562300,11149.95,11225.4,11090.3,11194.15,5.815,5.825,5.8,5.817,NaN,NaN
1595821500,11225,11225,11087.85,11131.8,5.835,5.86,5.813,5.859,NaN,NaN
1595907900,11154.1,11317.75,11151.4,11300.55,5.889,5.889,5.85,5.85,NaN,NaN
1595994300,11276.9,11341.4,11149.75,11202.85,5.87,5.87,5.832,5.835,NaN,NaN
1596080700,11254.3,11299.95,11084.95,11102.15,5.852,5.852,5.819,5.825,NaN,NaN
1596167100,11139.5,11150.4,11026.65,11073.45,5.833,5.845,5.814,5.837,NaN,NaN
1596426300,11057.55,11058.05,10882.25,10891.6,5.846,5.848,5.836,5.837,NaN,NaN
1596512700,10946.65,11112.25,10908.1,11095.25,5.855,5.855,5.823,5.833,NaN,NaN
1596599100,11155.75,11225.65,11064.05,11101.65,5.84,5.84,5.824,5.826,NaN,NaN
1596685500,11185.7,11256.8,11127.3,11200.15,5.834,5.887,5.808,5.862,NaN,NaN
1596771900,11186.65,11231.9,11142.05,11214.05,5.879,5.893,5.868,5.886,NaN,NaN
1597031100,11270.25,11337.3,11238,11270.15,5.91,5.916,5.893,5.893,NaN,NaN
1597117500,11322.25,11373.6,11299.15,11322.5,5.91,5.91,5.885,5.903,NaN,NaN
1597203900,11289,11322,11242.65,11308.4,5.922,5.926,5.88,5.884,NaN,NaN
1597290300,11334.85,11359.3,11269.95,11300.45,5.885,5.898,5.876,5.895,NaN,NaN
1597376700,11353.3,11366.25,11111.45,11178.4,5.993,5.993,5.934,5.965,NaN,NaN
1597635900,11248.9,11267.1,11144.5,11247.1,6.004,6.004,5.96,5.975,NaN,NaN
1597722300,11259.8,11401.7,11253.15,11385.35,5.991,5.994,5.975,5.986,NaN,NaN
1597808700,11452.15,11460.35,11394.1,11408.4,5.993,6.01,5.993,6.008,NaN,NaN
1597895100,11317.45,11361.45,11289.8,11312.2,6.013,6.013,5.994,6,NaN,NaN
1597981500,11409.65,11418.5,11362.2,11371.6,6.047,6.144,6.034,6.14,NaN,NaN
1598240700,11412,11497.25,11410.65,11466.45,6.182,6.231,6.152,6.221,NaN,NaN
1598327100,11513.1,11525.9,11423.35,11472.25,6.14,6.172,6.124,6.157,NaN,NaN
1598413500,11512.85,11561.75,11461.85,11549.6,6.184,6.209,6.136,6.203,NaN,NaN
1598499900,11609.3,11617.35,11540.6,11559.25,6.201,6.201,6.143,6.147,NaN,NaN
